CLOSED
Version	2.0
Language	English
Run	1
RunSerial	325
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-
Operator	SS
File	\\Imr-research\ta\Data\SDT\Sami\tests\NaBiO3-400C-N2.001
Sample	NaBiO3-400C-N2
Size	38.1510	mg
ProcName	Ramp
Method	Ramp
Comment	
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 100.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.864000
InstCalDate	Weight: 2025-08-26  Time: 18:46:09 TempRange 200.07 to 1286.75 °C
InstCalFile	Weight: \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_without10.001 \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_with.001
InstCalDate	Heat Flow: 2025-07-09  Time: 09:34:05 TempRange 200.09 to 1491.38 °C
InstCalFile	Heat Flow: \\Imr-research\ta\Data\SDT\Calibration\02072025\DSC_Al2O3_empty.001 \\Imr-research\ta\Data\SDT\Calibration\02072025\DSC_Al2O3_sapphire.001
InstCalDate	DTA Baseline: 2025-08-26  Time: 18:45:26 TempRange 174.31 to 1286.83 °C
InstCalFile	DTA Baseline: \\Imr-research\ta\Data\SDT\Calibration\08222025\TGA_without10.001
TempCal	4	pts	218.72	220.80,422.27	419.53,1075.00	1084.62,1407.89	1414.00
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	7
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Date	2025-09-11
Time	11:44:07
OrgMethod	1: Ramp 20.00 °C/min to 400.00 °C
OrgFile	\\Imr-research\ta\Data\SDT\Sami\tests\NaBiO3-400C-N2.001
StartOfData
0.3958334	31.25557	38.12854	8.027656	-1.447884	-10.10868	100.0175
0.4041666	31.29213	38.12762	8.041407	-1.446127	-10.09777	99.98859
0.4125000	31.32956	38.12672	8.055481	-1.444330	-10.08660	100.0276
0.4208333	31.37050	38.12572	8.069604	-1.442523	-10.07539	99.99553
0.4291667	31.41206	38.12481	8.083938	-1.440685	-10.06400	99.97989
0.4375000	31.45173	38.12385	8.098272	-1.438840	-10.05258	99.99670
0.4458333	31.49010	38.12290	8.113382	-1.436909	-10.04058	100.0092
0.4541667	31.53232	38.12192	8.128853	-1.434936	-10.02831	99.96705
0.4625000	31.57836	38.12090	8.144891	-1.432891	-10.01559	100.0561
0.4708334	31.62628	38.11987	8.160766	-1.430858	-10.00297	99.96182
0.4791666	31.67370	38.11893	8.176994	-1.428779	-9.990066	100.0054
0.4875000	31.72006	38.11810	8.193689	-1.426641	-9.976789	100.0042
0.4958334	31.76987	38.11731	8.211034	-1.424425	-9.963012	100.0068
0.5041666	31.82013	38.11655	8.229110	-1.422125	-9.948676	100.0202
0.5125000	31.87312	38.11574	8.247656	-1.419766	-9.933966	99.96602
0.5208332	31.92244	38.11493	8.266544	-1.417364	-9.918982	100.0109
0.5291666	31.97426	38.11410	8.286157	-1.414873	-9.903431	99.99640
0.5375000	32.03325	38.11330	8.306332	-1.412313	-9.887438	100.0172
0.5458334	32.08532	38.11252	8.326664	-1.409729	-9.871308	99.97121
0.5541668	32.13751	38.11170	8.347836	-1.407052	-9.854546	100.0057
0.5625000	32.19910	38.11094	8.369757	-1.404289	-9.837212	100.0387
0.5708332	32.26078	38.11013	8.392053	-1.401474	-9.819569	99.95331
0.5791666	32.31854	38.10932	8.414750	-1.398608	-9.801599	100.0198
0.5875000	32.37725	38.10850	8.438094	-1.395670	-9.783141	100.0073
0.5958334	32.44372	38.10767	8.461862	-1.392677	-9.764342	99.99756
0.6041668	32.50722	38.10684	8.486344	-1.389600	-9.744988	100.0106
0.6125000	32.57353	38.10602	8.511040	-1.386489	-9.725444	99.97504
0.6208334	32.63976	38.10519	8.536200	-1.383321	-9.705528	99.98725
0.6291666	32.71126	38.10433	8.562164	-1.380056	-9.684989	100.0102
0.6375000	32.77998	38.10360	8.588081	-1.376784	-9.664439	100.0229
0.6458332	32.84492	38.10276	8.614725	-1.373430	-9.643342	99.96211
0.6541666	32.91550	38.10189	8.642266	-1.369978	-9.621569	100.0427
0.6625000	32.98955	38.10108	8.670035	-1.366494	-9.599601	99.96276
0.6708334	33.05780	38.10027	8.698296	-1.362945	-9.577232	100.0414
0.6791668	33.13719	38.09945	8.727209	-1.359325	-9.554369	99.96797
0.6875000	33.21410	38.09854	8.757049	-1.355597	-9.530792	99.98437
0.6958332	33.29084	38.09770	8.787188	-1.351828	-9.506961	100.0035
0.7041666	33.37034	38.09682	8.817972	-1.347983	-9.482629	99.98816
0.7125000	33.44746	38.09594	8.849242	-1.344084	-9.457926	100.0249
0.7208334	33.52563	38.09505	8.881546	-1.340074	-9.432449	100.0074
0.7291668	33.61280	38.09416	8.913968	-1.336035	-9.406834	99.96566
0.7375000	33.70022	38.09335	8.946728	-1.331950	-9.380930	100.0069
0.7458334	33.78789	38.09244	8.980072	-1.327792	-9.354555	100.0294
0.7541666	33.87194	38.09150	9.013715	-1.323594	-9.327932	99.96900
0.7625000	33.96448	38.09063	9.048222	-1.319294	-9.300630	100.0190
0.7708332	34.04975	38.08980	9.083125	-1.314948	-9.273022	100.0232
0.7791666	34.14324	38.08890	9.118345	-1.310561	-9.245144	99.98076
0.7875000	34.23628	38.08809	9.153906	-1.306129	-9.216984	99.99941
0.7958334	34.33015	38.08716	9.190188	-1.301611	-9.188254	99.98266
0.8041668	34.42364	38.08627	9.226714	-1.297058	-9.159305	100.0048
0.8125000	34.52280	38.08538	9.263801	-1.292438	-9.129912	100.0054
0.8208332	34.62127	38.08443	9.301020	-1.287796	-9.100389	100.0161
0.8291666	34.71850	38.08356	9.339049	-1.283068	-9.070256	100.0098
0.8375000	34.82180	38.08262	9.378006	-1.278231	-9.039401	99.96172
0.8458334	34.92601	38.08172	9.417563	-1.273326	-9.008075	100.0015
0.8541668	35.02473	38.08081	9.456980	-1.268428	-8.976818	100.0107
0.8625000	35.13634	38.07990	9.497179	-1.263438	-8.944946	100.0016
0.8708332	35.24148	38.07898	9.537957	-1.258380	-8.912616	100.0226
0.8791668	35.34562	38.07804	9.578616	-1.253327	-8.880336	99.99668
0.8875000	35.45481	38.07712	9.619828	-1.248210	-8.847621	99.96929
0.8958332	35.56512	38.07617	9.661468	-1.243045	-8.814566	100.0163
0.9041666	35.67721	38.07528	9.703759	-1.237806	-8.781006	99.98853
0.9125000	35.79184	38.07437	9.746234	-1.232535	-8.747257	100.0328
0.9208334	35.90622	38.07344	9.788766	-1.227253	-8.713437	99.99438
0.9291668	36.01926	38.07247	9.831312	-1.221967	-8.679582	99.96253
0.9375000	36.13685	38.07156	9.874559	-1.216601	-8.645179	100.0281
0.9458332	36.25324	38.07060	9.918139	-1.211196	-8.610506	100.0035
0.9541666	36.37905	38.06964	9.961890	-1.205767	-8.575670	99.97750
0.9625000	36.49958	38.06872	10.00609	-1.200279	-8.540451	100.0006
0.9708334	36.61786	38.06774	10.05044	-1.194774	-8.505103	100.0133
0.9791668	36.74239	38.06684	10.09482	-1.189258	-8.469695	99.97914
0.9875000	36.86854	38.06586	10.13994	-1.183660	-8.433707	100.0180
0.9958332	36.99426	38.06482	10.18534	-1.178031	-8.397492	100.0019
1.004167	37.12383	38.06387	10.23105	-1.172363	-8.361016	100.0213
1.012500	37.24912	38.06288	10.27716	-1.166648	-8.324207	99.97671
