2.60199630E+002	1.99068628E+003
2.62128096E+002	1.99567407E+003
2.64056563E+002	1.98997034E+003
2.65985030E+002	1.99753418E+003
2.67913497E+002	1.99735352E+003
2.69841964E+002	1.98677197E+003
2.71770430E+002	1.97223584E+003
2.73698897E+002	1.96598340E+003
2.75627364E+002	1.97107422E+003
2.77555831E+002	1.97299841E+003
2.79484298E+002	1.96244531E+003
2.81412764E+002	1.94856714E+003
2.83341231E+002	1.96072827E+003
2.85269698E+002	1.98626709E+003
2.87198165E+002	2.00219360E+003
2.89126632E+002	2.00632617E+003
2.91055098E+002	1.99921216E+003
2.92983565E+002	1.98096338E+003
2.94912032E+002	1.96229822E+003
2.96840499E+002	1.97253467E+003
2.98768966E+002	1.99648438E+003
3.00697432E+002	2.00891687E+003
3.02625899E+002	1.99206616E+003
3.04554366E+002	1.99246802E+003
3.06482833E+002	1.99017456E+003
3.08411300E+002	1.99106421E+003
3.10339766E+002	1.99595117E+003
3.12268233E+002	2.00056689E+003
3.14196700E+002	2.00341150E+003
3.16125167E+002	2.01174438E+003
3.18053634E+002	2.01165308E+003
3.19982100E+002	2.00613940E+003
3.21910567E+002	2.00266956E+003
3.23839034E+002	1.98649585E+003
3.25767501E+002	1.99634351E+003
3.27695968E+002	1.99762280E+003
3.29624434E+002	2.00009302E+003
3.31552901E+002	2.01755127E+003
3.33481368E+002	2.02748230E+003
3.35409835E+002	2.02199951E+003
3.37338302E+002	2.03544836E+003
3.39266768E+002	2.02976770E+003
3.41195235E+002	1.99582275E+003
3.43123702E+002	1.99837793E+003
3.45052169E+002	2.02431921E+003
3.46980635E+002	2.04472412E+003
3.48909102E+002	2.04451563E+003
3.50837569E+002	2.02980469E+003
3.52766036E+002	2.02541772E+003
3.54694503E+002	2.05381885E+003
3.56622969E+002	2.06925830E+003
3.58551436E+002	2.08222559E+003
3.60479903E+002	2.08516528E+003
3.62408370E+002	2.06672095E+003
3.64336837E+002	2.06366846E+003
3.66265303E+002	2.07312964E+003
3.68193770E+002	2.06549878E+003
3.70122237E+002	2.06223853E+003
3.72050704E+002	2.08229761E+003
3.73979171E+002	2.08703076E+003
3.75907637E+002	2.09833716E+003
3.77836104E+002	2.10031079E+003
3.79764571E+002	2.10546582E+003
3.81693038E+002	2.11714795E+003
3.83621505E+002	2.11808545E+003
3.85549971E+002	2.10579395E+003
3.87478438E+002	2.11444238E+003
3.89406905E+002	2.13574927E+003
3.91335372E+002	2.14906030E+003
3.93263839E+002	2.14067700E+003
3.95192305E+002	2.14423926E+003
3.97120772E+002	2.16158984E+003
3.99049239E+002	2.18864771E+003
